Object ID,extendPortVlanCurrent1DayDnDiscByteCounter,extendPortVlanCurrent1DayDnFwdByteCounter,extendPortVlanCurrent1DayUpDiscByteCounter,extendPortVlanCurrent1DayUpFwdByteCounter
P47751040.C1000@R1.S1.LT1.PON13.ONT40.C14.P1,0,0,0,0
P47858560.C1000@R1.S1.LT1.PON14.ONT17.C14.P1,0,0,0,0
P46325632.C3000@R1.S1.LT1.PON2.ONT56.C14.P1,0,63880,0,94804
P46684111.C3001@R1.S1.LT1.PON5.ONT22.SERV1,0,0,0,0
P46663631.C3001@R1.S1.LT1.PON5.ONT2.SERV1,0,0,0,0
P47762383.C3001@R1.S1.LT1.PON13.ONT51.SERV1,0,2190838,0,4884237
P48115663.C3001@R1.S1.LT1.PON16.ONT12.SERV1,0,2242602,0,4903893
P46549967.C3001@R1.S1.LT1.PON4.ONT19.SERV1,0,2081508,0,4736975
P48136143.C3001@R1.S1.LT1.PON16.ONT32.SERV1,0,2219704,0,4969297
P47367119.C3001@R1.S1.LT1.PON10.ONT49.SERV1,0,0,0,0
P47085440.C1000@R1.S1.LT1.PON8.ONT30.C14.P1,0,21152,0,12768
P46962560.C1000@R1.S1.LT1.PON7.ONT38.C14.P1,0,0,0,0
P46311296.C1000@R1.S1.LT1.PON2.ONT42.C14.P1,0,295724136,0,26745743
P47862656.C3000@R1.S1.LT1.PON14.ONT21.C14.P1,0,0,0,0
P46312320.C3000@R1.S1.LT1.PON2.ONT43.C14.P1,0,0,0,0
P46969807.C3001@R1.S1.LT1.PON7.ONT45.SERV1,0,2210030,0,4932529
P46536655.C3001@R1.S1.LT1.PON4.ONT6.SERV1,0,0,0,0
P46710656.C1000@R1.S1.LT1.PON5.ONT48.C14.P1,0,178721456,0,17251121
P47360975.C3001@R1.S1.LT1.PON10.ONT43.SERV1,0,1997152,0,3649018
P47087488.C3000@R1.S1.LT1.PON8.ONT32.C14.P1,0,64574,0,74002
P46138240.C3000@R1.S1.LT1.PON1.ONT1.C14.P1,0,0,0,0
P47510479.C3001@R1.S1.LT1.PON11.ONT61.SERV1,0,2253775,0,5081728
P47746944.C1000@R1.S1.LT1.PON13.ONT36.C14.P1,0,834160454,0,442470285
P47219663.C3001@R1.S1.LT1.PON9.ONT33.SERV1,0,1546236,0,3241353
P47998848.C1000@R1.S1.LT1.PON15.ONT26.C14.P1,0,0,0,0
P47461248.C1000@R1.S1.LT1.PON11.ONT13.C14.P1,0,0,0,0
P46150528.C1000@R1.S1.LT1.PON1.ONT13.C14.P1,0,1975692221,0,716346519
P47487872.C1000@R1.S1.LT1.PON11.ONT39.C14.P1,0,319009411,0,28656980
P47889280.C1000@R1.S1.LT1.PON14.ONT47.C14.P1,0,1856723005,0,97773819
P47720320.C1000@R1.S1.LT1.PON13.ONT10.C14.P1,0,154190960,0,216462369
P46292864.C3000@R1.S1.LT1.PON2.ONT24.C14.P1,0,63746,0,61534
P47098752.C1000@R1.S1.LT1.PON8.ONT43.C14.P1,0,21813,0,13134
P47733632.C1000@R1.S1.LT1.PON13.ONT23.C14.P1,0,0,0,0
P47206351.C3001@R1.S1.LT1.PON9.ONT20.SERV1,0,2032673,0,4763302
P47985536.C1000@R1.S1.LT1.PON15.ONT13.C14.P1,0,0,0,0
P47321984.C1000@R1.S1.LT1.PON10.ONT5.C14.P1,0,0,0,0
P46437248.C3000@R1.S1.LT1.PON3.ONT37.C14.P1,0,63296,0,61096
P47238016.C3000@R1.S1.LT1.PON9.ONT51.C14.P1,0,63746,0,61534
P47328128.C1000@R1.S1.LT1.PON10.ONT11.C14.P1,0,922532679,0,51066542
P47186816.C1000@R1.S1.LT1.PON9.ONT1.C14.P1,0,675592816,0,348737519
P46300032.C1000@R1.S1.LT1.PON2.ONT31.C14.P1,0,605187688,0,269343649
P47055744.C3000@R1.S1.LT1.PON8.ONT1.C14.P1,0,63978,0,64842
P46139264.C3000@R1.S1.LT1.PON1.ONT2.C14.P1,0,64104,0,65458
P46924751.C3001@R1.S1.LT1.PON7.ONT1.SERV1,0,0,0,0
P47745920.C3000@R1.S1.LT1.PON13.ONT35.C14.P1,0,0,0,0
P46165888.C3000@R1.S1.LT1.PON1.ONT28.C14.P1,0,0,0,0
P46816128.C3000@R1.S1.LT1.PON6.ONT23.C14.P1,0,63716,0,89862
P46691279.C3001@R1.S1.LT1.PON5.ONT29.SERV1,0,0,0,0
P47731584.C1000@R1.S1.LT1.PON13.ONT21.C14.P1,0,3071322357,0,353728161
P47855488.C3000@R1.S1.LT1.PON14.ONT14.C14.P1,0,0,0,0
P47894400.C1000@R1.S1.LT1.PON14.ONT52.C14.P1,0,4085974301,0,193131896
P47744896.C1000@R1.S1.LT1.PON13.ONT34.C14.P1,0,0,0,0
P47581135.C3001@R1.S1.LT1.PON12.ONT2.SERV1,0,2254011,0,4887429
P46829440.C3000@R1.S1.LT1.PON6.ONT36.C14.P1,0,62250,0,63460
P47079375.C3001@R1.S1.LT1.PON8.ONT24.SERV1,0,0,0,0
P47364047.C3001@R1.S1.LT1.PON10.ONT46.SERV1,0,2053088,0,4702508
P46451584.C1000@R1.S1.LT1.PON3.ONT51.C14.P1,0,0,0,0
P47769551.C3001@R1.S1.LT1.PON13.ONT58.SERV1,0,167170,0,1576414
P47453135.C3001@R1.S1.LT1.PON11.ONT5.SERV1,0,2237588,0,5049987
P47231872.C3000@R1.S1.LT1.PON9.ONT45.C14.P1,0,64170,0,79188
P47101824.C1000@R1.S1.LT1.PON8.ONT46.C14.P1,0,200648208,0,54936249
P46142415.C3001@R1.S1.LT1.PON1.ONT5.SERV1,0,0,0,0
P47066063.C3001@R1.S1.LT1.PON8.ONT11.SERV1,0,2014547,0,4633303
P47596416.C1000@R1.S1.LT1.PON12.ONT17.C14.P1,0,354228046,0,11399182
P48024448.C3000@R1.S1.LT1.PON15.ONT51.C14.P1,0,0,0,0
P48150400.C1000@R1.S1.LT1.PON16.ONT46.C14.P1,0,0,0,0
P47359951.C3001@R1.S1.LT1.PON10.ONT42.SERV1,0,573052,0,863739
P47377359.C3001@R1.S1.LT1.PON10.ONT59.SERV1,0,170834,0,1553582
P47464399.C3001@R1.S1.LT1.PON11.ONT16.SERV1,0,0,0,0
P46972800.C3000@R1.S1.LT1.PON7.ONT48.C14.P1,0,0,0,0
P48037760.C3000@R1.S1.LT1.PON15.ONT64.C14.P1,0,5022,0,7062
P48122831.C3001@R1.S1.LT1.PON16.ONT19.SERV1,0,0,0,0
P46575488.C3000@R1.S1.LT1.PON4.ONT44.C14.P1,0,62982,0,64276
P46968783.C3001@R1.S1.LT1.PON7.ONT44.SERV1,0,2173962,0,4868868
P47346639.C3001@R1.S1.LT1.PON10.ONT29.SERV1,0,2141199,0,4856144
P47861711.C3001@R1.S1.LT1.PON14.ONT20.SERV1,0,2033591,0,4592951
P46155727.C3001@R1.S1.LT1.PON1.ONT18.SERV1,0,0,0,0
P46955471.C3001@R1.S1.LT1.PON7.ONT31.SERV1,0,0,0,0
P47484879.C3001@R1.S1.LT1.PON11.ONT36.SERV1,0,2036944,0,4759353
P46562176.C3000@R1.S1.LT1.PON4.ONT31.C14.P1,0,0,0,0
P46419840.C3000@R1.S1.LT1.PON3.ONT20.C14.P1,0,63968,0,62050
P47326159.C3001@R1.S1.LT1.PON10.ONT9.SERV1,0,0,0,0
P46673871.C3001@R1.S1.LT1.PON5.ONT12.SERV1,0,2144686,0,4833117
P47333327.C3001@R1.S1.LT1.PON10.ONT16.SERV1,0,2368002,0,5228830
P47594447.C3001@R1.S1.LT1.PON12.ONT15.SERV1,0,0,0,0
P46531456.C3000@R1.S1.LT1.PON4.ONT1.C14.P1,0,64278,0,62054
P47749071.C3001@R1.S1.LT1.PON13.ONT38.SERV1,0,0,0,0
P48139215.C3001@R1.S1.LT1.PON16.ONT35.SERV1,0,2269452,0,5062342
P47718351.C3001@R1.S1.LT1.PON13.ONT8.SERV1,0,1964872,0,4528103
P48150479.C3001@R1.S1.LT1.PON16.ONT46.SERV1,0,0,0,0
P47503232.C3000@R1.S1.LT1.PON11.ONT54.C14.P1,0,63750,0,64592
P47456207.C3001@R1.S1.LT1.PON11.ONT8.SERV1,0,0,0,0
P46702464.C3000@R1.S1.LT1.PON5.ONT40.C14.P1,0,63064,0,63738
P47197056.C1000@R1.S1.LT1.PON9.ONT11.C14.P1,0,0,0,0
P47106944.C3000@R1.S1.LT1.PON8.ONT51.C14.P1,0,64124,0,77560
P47842176.C3000@R1.S1.LT1.PON14.ONT1.C14.P1,0,0,0,0
P46581711.C3001@R1.S1.LT1.PON4.ONT50.SERV1,0,168416,0,1532763
P46323584.C1000@R1.S1.LT1.PON2.ONT54.C14.P1,0,1360057179,0,106729347
P46282624.C3000@R1.S1.LT1.PON2.ONT14.C14.P1,0,0,0,0
P46306176.C1000@R1.S1.LT1.PON2.ONT37.C14.P1,0,0,0,0
P48106368.C3000@R1.S1.LT1.PON16.ONT3.C14.P1,0,0,0,0
P47892431.C3001@R1.S1.LT1.PON14.ONT50.SERV1,0,168151,0,1549416
P46310272.C1000@R1.S1.LT1.PON2.ONT41.C14.P1,0,22110,0,13167
P46693248.C1000@R1.S1.LT1.PON5.ONT31.C14.P1,0,6571826730,0,2540003753
P46406528.C3000@R1.S1.LT1.PON3.ONT7.C14.P1,0,0,0,0
P47096704.C3000@R1.S1.LT1.PON8.ONT41.C14.P1,0,64128,0,62118
P46544768.C3000@R1.S1.LT1.PON4.ONT14.C14.P1,0,64346,0,62118
P47497088.C1000@R1.S1.LT1.PON11.ONT48.C14.P1,0,3604963960,0,306771658
P46179200.C3000@R1.S1.LT1.PON1.ONT41.C14.P1,0,63644,0,93084
P46295936.C3000@R1.S1.LT1.PON2.ONT27.C14.P1,0,64094,0,91794
P47217536.C3000@R1.S1.LT1.PON9.ONT31.C14.P1,0,62632,0,60964
P47477632.C1000@R1.S1.LT1.PON11.ONT29.C14.P1,0,0,0,0
P46958543.C3001@R1.S1.LT1.PON7.ONT34.SERV1,0,2052663,0,4613437
P46166912.C1000@R1.S1.LT1.PON1.ONT29.C14.P1,0,0,0,0
P47338368.C1000@R1.S1.LT1.PON10.ONT21.C14.P1,0,0,0,0
P47369088.C1000@R1.S1.LT1.PON10.ONT51.C14.P1,0,1419243359,0,108104106
P47869824.C1000@R1.S1.LT1.PON14.ONT28.C14.P1,0,718019828,0,52224966
P46420864.C3000@R1.S1.LT1.PON3.ONT21.C14.P1,0,0,0,0
P48027520.C3000@R1.S1.LT1.PON15.ONT54.C14.P1,0,63368,0,61676
P47374287.C3001@R1.S1.LT1.PON10.ONT56.SERV1,0,0,0,0
P46819200.C3000@R1.S1.LT1.PON6.ONT26.C14.P1,0,63060,0,63962
P47858560.C3000@R1.S1.LT1.PON14.ONT17.C14.P1,0,0,0,0
P46445632.C20@R1.S1.LT1.PON3.ONT46.C1.P1,0,0,0,0
P46797775.C3001@R1.S1.LT1.PON6.ONT5.SERV1,0,1942605,0,4596868
P46668672.C1000@R1.S1.LT1.PON5.ONT7.C14.P1,0,0,0,0
P46427008.C3000@R1.S1.LT1.PON3.ONT27.C14.P1,0,63916,0,89204
P47058895.C3001@R1.S1.LT1.PON8.ONT4.SERV1,0,2028737,0,4652746
P47204224.C3000@R1.S1.LT1.PON9.ONT18.C14.P1,0,63474,0,78266
P47325056.C1000@R1.S1.LT1.PON10.ONT8.C14.P1,0,0,0,0
P47464320.C1000@R1.S1.LT1.PON11.ONT16.C14.P1,0,0,0,0
P46140288.C3000@R1.S1.LT1.PON1.ONT3.C14.P1,0,64278,0,62054
P46578560.C3000@R1.S1.LT1.PON4.ONT47.C14.P1,0,0,0,0
P47856512.C1000@R1.S1.LT1.PON14.ONT15.C14.P1,0,0,0,0
P46543823.C3001@R1.S1.LT1.PON4.ONT13.SERV1,0,2148857,0,4929025
P46830464.C3000@R1.S1.LT1.PON6.ONT37.C14.P1,0,63218,0,61320
P46299087.C3001@R1.S1.LT1.PON2.ONT30.SERV1,0,170341,0,1572344
P46547840.C3000@R1.S1.LT1.PON4.ONT17.C14.P1,0,0,0,0
P46317519.C3001@R1.S1.LT1.PON2.ONT48.SERV1,0,173163,0,1533735
P46276559.C3001@R1.S1.LT1.PON2.ONT8.SERV1,0,1456518,0,3832268
P47111040.C3000@R1.S1.LT1.PON8.ONT55.C14.P1,0,61906,0,75890
P47887232.C1000@R1.S1.LT1.PON14.ONT45.C14.P1,0,2042263982,0,543021821
P47062912.C3000@R1.S1.LT1.PON8.ONT8.C14.P1,0,0,0,0
P47248256.C3000@R1.S1.LT1.PON9.ONT61.C14.P1,0,64114,0,64560
P47889280.C3000@R1.S1.LT1.PON14.ONT47.C14.P1,0,63150,0,61466
P46945231.C3001@R1.S1.LT1.PON7.ONT21.SERV1,0,1951513,0,4504484
P47766479.C3001@R1.S1.LT1.PON13.ONT55.SERV1,0,2125128,0,4768569
P46576512.C1000@R1.S1.LT1.PON4.ONT45.C14.P1,0,1673591817,0,115369151
P47330255.C3001@R1.S1.LT1.PON10.ONT13.SERV1,0,2236861,0,4988730
P47589248.C1000@R1.S1.LT1.PON12.ONT10.C14.P1,0,697018361,0,35917838
P46926720.C1000@R1.S1.LT1.PON7.ONT3.C14.P1,0,0,0,0
P46168960.C3000@R1.S1.LT1.PON1.ONT31.C14.P1,0,63136,0,64108
P46138319.C3001@R1.S1.LT1.PON1.ONT1.SERV1,0,0,0,0
P48137088.C3000@R1.S1.LT1.PON16.ONT33.C14.P1,0,0,0,0
P46670799.C3001@R1.S1.LT1.PON5.ONT9.SERV1,0,0,0,0
P47732687.C3001@R1.S1.LT1.PON13.ONT22.SERV1,0,0,0,0
P46534528.C3000@R1.S1.LT1.PON4.ONT4.C14.P1,0,0,0,0
P46563200.C1000@R1.S1.LT1.PON4.ONT32.C14.P1,0,266140513,0,91900464
P46686080.C1000@R1.S1.LT1.PON5.ONT24.C14.P1,0,0,0,0
P46942159.C3001@R1.S1.LT1.PON7.ONT18.SERV1,0,0,0,0
P46705536.C3000@R1.S1.LT1.PON5.ONT43.C14.P1,0,0,0,0
P46565248.C3000@R1.S1.LT1.PON4.ONT34.C14.P1,0,64340,0,67046
P47895503.C3001@R1.S1.LT1.PON14.ONT53.SERV1,0,2087535,0,4734014
P46968704.C1000@R1.S1.LT1.PON7.ONT44.C14.P1,0,545899092,0,239386559
P47513472.C3000@R1.S1.LT1.PON11.ONT64.C14.P1,0,63068,0,61384
P48140239.C3001@R1.S1.LT1.PON16.ONT36.SERV1,0,2091593,0,4786867
P46699392.C1000@R1.S1.LT1.PON5.ONT37.C14.P1,0,0,0,0
P46278528.C1000@R1.S1.LT1.PON2.ONT10.C14.P1,0,0,0,0
P46934912.C1000@R1.S1.LT1.PON7.ONT11.C14.P1,0,0,0,0
P47750095.C3001@R1.S1.LT1.PON13.ONT39.SERV1,0,1936136,0,4623645
P48023503.C3001@R1.S1.LT1.PON15.ONT50.SERV1,0,1470671,0,3198401
P46409600.C3000@R1.S1.LT1.PON3.ONT10.C14.P1,0,0,0,0
P48153551.C3001@R1.S1.LT1.PON16.ONT49.SERV1,0,2015357,0,4569557
P47610752.C1000@R1.S1.LT1.PON12.ONT31.C14.P1,0,0,0,0
P48014208.C3000@R1.S1.LT1.PON15.ONT41.C14.P1,0,0,0,0
P47343567.C3001@R1.S1.LT1.PON10.ONT26.SERV1,0,0,0,0
P47994752.C1000@R1.S1.LT1.PON15.ONT22.C14.P1,0,0,0,0
P47714176.C1000@R1.S1.LT1.PON13.ONT4.C14.P1,0,0,0,0
P47467471.C3001@R1.S1.LT1.PON11.ONT19.SERV1,0,2350003,0,5208263
P47843200.C1000@R1.S1.LT1.PON14.ONT2.C14.P1,0,0,0,0
P48036815.C3001@R1.S1.LT1.PON15.ONT63.SERV1,0,2111035,0,4890692
P46454656.C3000@R1.S1.LT1.PON3.ONT54.C14.P1,0,0,0,0
P47080320.C3000@R1.S1.LT1.PON8.ONT25.C14.P1,0,64874,0,78607
P47511424.C1000@R1.S1.LT1.PON11.ONT62.C14.P1,0,1103612890,0,82223449
P47981440.C1000@R1.S1.LT1.PON15.ONT9.C14.P1,0,31134380276,0,2704967308
P46445632.C10@R1.S1.LT1.PON3.ONT46.C1.P1,0,0,0,0
P47845248.C3000@R1.S1.LT1.PON14.ONT4.C14.P1,0,63968,0,62050
P46299008.C1000@R1.S1.LT1.PON2.ONT30.C14.P1,0,812150567,0,1248496591
P47103872.C3000@R1.S1.LT1.PON8.ONT48.C14.P1,0,0,0,0
P47356879.C3001@R1.S1.LT1.PON10.ONT39.SERV1,0,2148705,0,4876856
P47607759.C3001@R1.S1.LT1.PON12.ONT28.SERV1,0,2087131,0,4860457
P47190912.C1000@R1.S1.LT1.PON9.ONT5.C14.P1,0,776320156,0,19789170
P47745999.C3001@R1.S1.LT1.PON13.ONT35.SERV1,0,0,0,0
P47228800.C1000@R1.S1.LT1.PON9.ONT42.C14.P1,0,6692853776,0,95131246
P47983488.C3000@R1.S1.LT1.PON15.ONT11.C14.P1,0,0,0,0
P47093632.C3000@R1.S1.LT1.PON8.ONT38.C14.P1,0,0,0,0
P47500160.C3000@R1.S1.LT1.PON11.ONT51.C14.P1,0,0,0,0
P47214464.C3000@R1.S1.LT1.PON9.ONT28.C14.P1,0,63736,0,64692
P47601536.C3000@R1.S1.LT1.PON12.ONT22.C14.P1,0,0,0,0
P47083471.C3001@R1.S1.LT1.PON8.ONT28.SERV1,0,0,0,0
P47498112.C1000@R1.S1.LT1.PON11.ONT49.C14.P1,0,0,0,0
P48162688.C1000@R1.S1.LT1.PON16.ONT58.C14.P1,0,0,0,0
P47230927.C3001@R1.S1.LT1.PON9.ONT44.SERV1,0,2241058,0,5050372
P46413696.C3000@R1.S1.LT1.PON3.ONT14.C14.P1,0,63978,0,61972
P47454080.C3000@R1.S1.LT1.PON11.ONT6.C14.P1,0,0,0,0
P46802816.C3000@R1.S1.LT1.PON6.ONT10.C14.P1,0,63286,0,61384
P46833536.C3000@R1.S1.LT1.PON6.ONT40.C14.P1,0,63218,0,61530
P47096783.C3001@R1.S1.LT1.PON8.ONT41.SERV1,0,1979826,0,4479013
P47982543.C3001@R1.S1.LT1.PON15.ONT10.SERV1,0,1904537,0,3978322
P46941056.C1000@R1.S1.LT1.PON7.ONT17.C14.P1,0,121616682,0,5439075
P47201152.C3000@R1.S1.LT1.PON9.ONT15.C14.P1,0,63750,0,61840
P46954368.C1000@R1.S1.LT1.PON7.ONT30.C14.P1,0,0,0,0
P47727488.C1000@R1.S1.LT1.PON13.ONT17.C14.P1,0,0,0,0
P46925696.C3000@R1.S1.LT1.PON7.ONT2.C14.P1,0,63600,0,64774
P46449615.C3001@R1.S1.LT1.PON3.ONT49.SERV1,0,172333,0,1520949
P46948303.C3001@R1.S1.LT1.PON7.ONT24.SERV1,0,0,0,0
P48029568.C1000@R1.S1.LT1.PON15.ONT56.C14.P1,0,787276,0,1201629
P47728512.C3000@R1.S1.LT1.PON13.ONT18.C14.P1,0,64128,0,76657
P47768448.C1000@R1.S1.LT1.PON13.ONT57.C14.P1,0,0,0,0
P46154624.C1000@R1.S1.LT1.PON1.ONT17.C14.P1,0,1137103664,0,74632992
P46400384.C3000@R1.S1.LT1.PON3.ONT1.C14.P1,0,0,0,0
P46985088.C1000@R1.S1.LT1.PON7.ONT60.C14.P1,0,821602493,0,33998199
P46936960.C1000@R1.S1.LT1.PON7.ONT13.C14.P1,0,942715036,0,69657826
P48109440.C3000@R1.S1.LT1.PON16.ONT6.C14.P1,0,0,0,0
P47335296.C1000@R1.S1.LT1.PON10.ONT18.C14.P1,0,7533036776,0,855409332
P46967680.C1000@R1.S1.LT1.PON7.ONT43.C14.P1,0,0,0,0
P46436303.C3001@R1.S1.LT1.PON3.ONT36.SERV1,0,2132222,0,4826658
P47245184.C3000@R1.S1.LT1.PON9.ONT58.C14.P1,0,64462,0,92944
P48131968.C1000@R1.S1.LT1.PON16.ONT28.C14.P1,0,722136244,0,59895095
P47735680.C1000@R1.S1.LT1.PON13.ONT25.C14.P1,0,236182892,0,65617622
P46176128.C3000@R1.S1.LT1.PON1.ONT38.C14.P1,0,64032,0,64268
P47484800.C3000@R1.S1.LT1.PON11.ONT36.C14.P1,0,64278,0,75328
P47715200.C3000@R1.S1.LT1.PON13.ONT5.C14.P1,0,0,0,0
P46564303.C3001@R1.S1.LT1.PON4.ONT33.SERV1,0,2102968,0,4820093
P46820224.C3000@R1.S1.LT1.PON6.ONT27.C14.P1,0,63092,0,75804
P47340495.C3001@R1.S1.LT1.PON10.ONT23.SERV1,0,0,0,0
P47870848.C1000@R1.S1.LT1.PON14.ONT29.C14.P1,0,535239599,0,50023728
P47491968.C1000@R1.S1.LT1.PON11.ONT43.C14.P1,0,0,0,0
P47867855.C3001@R1.S1.LT1.PON14.ONT26.SERV1,0,2077669,0,4665670
P47198159.C3001@R1.S1.LT1.PON9.ONT12.SERV1,0,2169563,0,4923072
P48138112.C1000@R1.S1.LT1.PON16.ONT34.C14.P1,0,4937357399,0,354636704
P47078272.C1000@R1.S1.LT1.PON8.ONT23.C14.P1,0,0,0,0
P47995855.C3001@R1.S1.LT1.PON15.ONT23.SERV1,0,2298924,0,5160614
P47329231.C3001@R1.S1.LT1.PON10.ONT12.SERV1,0,2187974,0,4930000
P46558080.C3000@R1.S1.LT1.PON4.ONT27.C14.P1,0,63670,0,61598
P47888335.C3001@R1.S1.LT1.PON14.ONT46.SERV1,0,0,0,0
P47881088.C1000@R1.S1.LT1.PON14.ONT39.C14.P1,0,435260167,0,239472663
P47609728.C1000@R1.S1.LT1.PON12.ONT30.C14.P1,0,596274016,0,49378857
P47854543.C3001@R1.S1.LT1.PON14.ONT13.SERV1,0,2290845,0,5046198
P48143311.C3001@R1.S1.LT1.PON16.ONT39.SERV1,0,0,0,0
P47760335.C3001@R1.S1.LT1.PON13.ONT49.SERV1,0,0,0,0
P48110464.C3000@R1.S1.LT1.PON16.ONT7.C14.P1,0,0,0,0
P46979023.C3001@R1.S1.LT1.PON7.ONT54.SERV1,0,2012202,0,4643052
P47235968.C3000@R1.S1.LT1.PON9.ONT49.C14.P1,0,0,0,0
P47875023.C3001@R1.S1.LT1.PON14.ONT33.SERV1,0,0,0,0
P48156623.C3001@R1.S1.LT1.PON16.ONT52.SERV1,0,2327992,0,5168679
P46972879.C3001@R1.S1.LT1.PON7.ONT48.SERV1,0,0,0,0
P47463296.C1000@R1.S1.LT1.PON11.ONT15.C14.P1,0,1108867787,0,597702708
P48123776.C3000@R1.S1.LT1.PON16.ONT20.C14.P1,0,63750,0,62050
P47992704.C1000@R1.S1.LT1.PON15.ONT20.C14.P1,0,2448595997,0,86905110
P48121728.C1000@R1.S1.LT1.PON16.ONT18.C14.P1,0,1317903503,0,25793897
P47984512.C1000@R1.S1.LT1.PON15.ONT12.C14.P1,0,4714924268,0,247179024
P46318464.C3000@R1.S1.LT1.PON2.ONT49.C14.P1,0,62928,0,60950
P47997824.C1000@R1.S1.LT1.PON15.ONT25.C14.P1,0,0,0,0
P46934991.C3001@R1.S1.LT1.PON7.ONT11.SERV1,0,0,0,0
P47250304.C1000@R1.S1.LT1.PON9.ONT63.C14.P1,0,4694444997,0,738325479
P48016256.C1000@R1.S1.LT1.PON15.ONT43.C14.P1,0,259444726,0,19867379
P46156672.C3000@R1.S1.LT1.PON1.ONT19.C14.P1,0,0,0,0
P47498191.C3001@R1.S1.LT1.PON11.ONT49.SERV1,0,0,0,0
P46577615.C3001@R1.S1.LT1.PON4.ONT46.SERV1,0,0,0,0
P46307279.C3001@R1.S1.LT1.PON2.ONT38.SERV1,0,160338,0,1578596
P47742848.C3000@R1.S1.LT1.PON13.ONT32.C14.P1,0,63296,0,63766
P46794624.C1000@R1.S1.LT1.PON6.ONT2.C14.P1,0,1658402953,0,265121394
P46316416.C1000@R1.S1.LT1.PON2.ONT47.C14.P1,0,628978,0,2027694
P47227776.C3000@R1.S1.LT1.PON9.ONT41.C14.P1,0,63596,0,64058
P47449984.C3000@R1.S1.LT1.PON11.ONT2.C14.P1,0,63668,0,64428
P46708608.C3000@R1.S1.LT1.PON5.ONT46.C14.P1,0,63882,0,64532
P47057792.C1000@R1.S1.LT1.PON8.ONT3.C14.P1,0,1533640754,0,851812390
P46424960.C1000@R1.S1.LT1.PON3.ONT25.C14.P1,0,0,0,0
P47070159.C3001@R1.S1.LT1.PON8.ONT15.SERV1,0,0,0,0
P46143360.C3000@R1.S1.LT1.PON1.ONT6.C14.P1,0,0,0,0
P46975951.C3001@R1.S1.LT1.PON7.ONT51.SERV1,0,2170190,0,4869450
P47455104.C1000@R1.S1.LT1.PON11.ONT7.C14.P1,0,3330704912,0,54699810
P46403456.C3000@R1.S1.LT1.PON3.ONT4.C14.P1,0,0,0,0
P47062991.C3001@R1.S1.LT1.PON8.ONT8.SERV1,0,0,0,0
P47766592.C1114@R1.S1.LT1.PON13.ONT56.C1.P1,0,0,0,0
P48031616.C3000@R1.S1.LT1.PON15.ONT58.C14.P1,0,62850,0,61174
P47080399.C3001@R1.S1.LT1.PON8.ONT25.SERV1,0,2151891,0,4824933
P48154496.C3000@R1.S1.LT1.PON16.ONT50.C14.P1,0,63068,0,61384
P46184320.C1000@R1.S1.LT1.PON1.ONT46.C14.P1,0,255619,0,1014744
P46434176.C3000@R1.S1.LT1.PON3.ONT34.C14.P1,0,0,0,0
P46930816.C1000@R1.S1.LT1.PON7.ONT7.C14.P1,0,4987961799,0,564907059
P47998927.C3001@R1.S1.LT1.PON15.ONT26.SERV1,0,0,0,0
P47211392.C3000@R1.S1.LT1.PON9.ONT25.C14.P1,0,61278,0,59344
P47614927.C3001@R1.S1.LT1.PON12.ONT35.SERV1,0,2106859,0,4800379
P47712128.C1000@R1.S1.LT1.PON13.ONT2.C14.P1,0,0,0,0
P47247311.C3001@R1.S1.LT1.PON9.ONT60.SERV1,0,165772,0,1549475
P47756160.C1000@R1.S1.LT1.PON13.ONT45.C14.P1,0,21813,0,13167
P47595392.C3000@R1.S1.LT1.PON12.ONT16.C14.P1,0,0,0,0
P46927823.C3001@R1.S1.LT1.PON7.ONT4.SERV1,0,0,0,0
P47863680.C1000@R1.S1.LT1.PON14.ONT22.C14.P1,0,0,0,0
P47374208.C3000@R1.S1.LT1.PON10.ONT56.C14.P1,0,0,0,0
P46808960.C3000@R1.S1.LT1.PON6.ONT16.C14.P1,0,62918,0,61028
P47765376.C1000@R1.S1.LT1.PON13.ONT54.C14.P1,0,255653233,0,14965774
P47876992.C1000@R1.S1.LT1.PON14.ONT35.C14.P1,0,0,0,0
P46944128.C1000@R1.S1.LT1.PON7.ONT20.C14.P1,0,1417346490,0,72899701
P48141184.C3000@R1.S1.LT1.PON16.ONT37.C14.P1,0,0,0,0
P46171008.C1000@R1.S1.LT1.PON1.ONT33.C14.P1,0,2362265336,0,220912495
P46321615.C3001@R1.S1.LT1.PON2.ONT52.SERV1,0,0,0,0
P46432128.C1000@R1.S1.LT1.PON3.ONT32.C14.P1,0,21152,0,12768
P46173056.C3000@R1.S1.LT1.PON1.ONT35.C14.P1,0,0,0,0
P47069135.C3001@R1.S1.LT1.PON8.ONT14.SERV1,0,0,0,0
P48027599.C3001@R1.S1.LT1.PON15.ONT54.SERV1,0,2195142,0,4936306
P47229903.C3001@R1.S1.LT1.PON9.ONT43.SERV1,0,2157016,0,4965795
P47725440.C1000@R1.S1.LT1.PON13.ONT15.C14.P1,0,0,0,0
P47593344.C1000@R1.S1.LT1.PON12.ONT14.C14.P1,0,1885209160,0,113243296
P47471567.C3001@R1.S1.LT1.PON11.ONT23.SERV1,0,0,0,0
P46164032.C101@R1.S1.LT1.PON1.ONT27.C1.P1,0,0,1165736,0
P47356800.C3000@R1.S1.LT1.PON10.ONT39.C14.P1,0,63424,0,77646
